ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
123.138.24.112,9480,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,816,577,99.2,261,2026-08-03T19:13:39.3255181Z,2026-08-03T19:13:39.3255181Z
219.93.101.62,80,http,no,anonymous,MY,Malaysia,Kuala Lumpur,Adsl Streamyx,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,821,177,100,259,2026-08-03T19:13:20.0649038Z,2026-08-03T19:13:20.0649038Z
184.178.172.25,15291,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,822,172,99.6,260,2026-08-03T19:13:44.0160771Z,2026-08-03T19:13:44.0160771Z
200.8.200.191,8088,http,yes,transparent,VE,Venezuela,El Tigre,Viginet C.A,AS263703 VIGINET C.A,827,182,90.2,153,2026-08-03T19:13:20.4205275Z,2026-08-03T19:13:20.4205275Z
174.77.111.196,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,832,170,100,260,2026-08-03T19:13:38.9342602Z,2026-08-03T19:13:38.9342602Z
183.110.216.159,8090,http,no,anonymous,KR,South Korea,Seongnam-si,Kornet,AS4766 Korea Telecom,834,204,89.7,273,2026-08-03T19:13:38.9706356Z,2026-08-03T19:13:38.9706356Z
15.235.21.254,8080,http,no,anonymous,CA,Canada,Beauharnois,Forcepoint International Technology Limited,AS16276 OVH SAS,836,111,95.9,266,2026-08-03T19:15:32.6115434Z,2026-08-03T19:15:32.6115434Z
184.178.172.5,15303,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,838,168,100,259,2026-08-03T19:13:20.0741481Z,2026-08-03T19:13:20.0741481Z
183.110.216.128,8090,http,no,anonymous,KR,South Korea,Seongnam-si,Kornet,AS4766 Korea Telecom,839,202,89.1,248,2026-08-03T19:13:20.1080761Z,2026-08-03T19:13:20.1080761Z
72.223.188.67,4145,socks4,no,elite,US,United States,Chicago,Cox Communications Inc.,AS22773 Cox Communications Inc.,842,173,100,260,2026-08-03T19:13:38.9488192Z,2026-08-03T19:13:38.9488192Z
122.246.3.12,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",842,235,91.1,271,2026-08-03T19:13:27.5594161Z,2026-08-03T19:13:27.5594161Z
98.170.57.231,4145,socks4,no,elite,US,United States,Atlanta,Cox Communications,AS22773 Cox Communications Inc.,843,166,100,259,2026-08-03T19:13:20.4223420Z,2026-08-03T19:13:20.4223420Z
98.188.47.150,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,843,167,99.6,260,2026-08-03T19:14:11.0238832Z,2026-08-03T19:14:11.0238832Z
184.181.217.213,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,843,166,100,260,2026-08-03T19:13:20.4213211Z,2026-08-03T19:13:20.4213211Z
70.166.167.38,57728,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,844,170,100,260,2026-08-03T19:14:11.0289409Z,2026-08-03T19:14:11.0289409Z
98.191.0.47,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc,AS22773 Cox Communications Inc.,844,165,100,260,2026-08-03T19:13:22.4170594Z,2026-08-03T19:13:22.4170594Z
184.178.172.13,15311,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,846,166,100,259,2026-08-03T19:13:20.4240140Z,2026-08-03T19:13:20.4240140Z
184.178.172.23,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,846,167,100,260,2026-08-03T19:13:20.0793210Z,2026-08-03T19:13:20.0793210Z
202.28.194.139,31280,http,yes,elite,TH,Thailand,Chiang Mai,Office of Info.Tech. Admin. Educational Development,AS4621 UNINET-TH,846,206,98.5,262,2026-08-03T19:13:59.6222816Z,2026-08-03T19:13:59.6222816Z
184.181.217.201,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,847,167,100,259,2026-08-03T19:13:20.0841119Z,2026-08-03T19:13:20.0841119Z
184.181.217.206,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,847,164,100,259,2026-08-03T19:13:20.0791753Z,2026-08-03T19:13:20.0791753Z
183.110.216.128,8091,http,no,anonymous,KR,South Korea,Seongnam-si,Kornet,AS4766 Korea Telecom,848,209,90.9,252,2026-08-03T19:13:59.6278790Z,2026-08-03T19:13:59.6278790Z
183.110.216.159,8091,http,no,anonymous,KR,South Korea,Seongnam-si,Kornet,AS4766 Korea Telecom,848,208,93.3,268,2026-08-03T19:13:20.1236345Z,2026-08-03T19:13:20.1236345Z
184.178.172.26,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,849,164,100,259,2026-08-03T19:13:20.0826060Z,2026-08-03T19:13:20.0826060Z
98.182.171.161,4145,socks4,no,elite,US,United States,Las Vegas,Cox Communications Inc.,AS22773 Cox Communications Inc.,850,167,100,259,2026-08-03T19:13:20.0837047Z,2026-08-03T19:13:20.0837047Z
174.77.111.197,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,850,168,100,259,2026-08-03T19:13:20.0872601Z,2026-08-03T19:13:20.0872601Z
184.181.178.33,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,850,169,100,260,2026-08-03T19:13:20.0888664Z,2026-08-03T19:13:20.0888664Z
184.178.172.14,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,851,167,100,259,2026-08-03T19:13:20.0882692Z,2026-08-03T19:13:20.0882692Z
184.178.172.17,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,852,166,100,259,2026-08-03T19:13:20.4297130Z,2026-08-03T19:13:20.4297130Z
184.178.172.28,15294,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,852,164,100,259,2026-08-03T19:13:20.0857207Z,2026-08-03T19:13:20.0857207Z
27.185.218.213,17981,http,yes,elite,CN,China,Shijiazhuang,Chinanet HE,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",853,196,100,259,2026-08-03T19:13:20.1179653Z,2026-08-03T19:13:20.1179653Z
174.77.111.198,49547,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,853,168,100,260,2026-08-03T19:13:22.4291769Z,2026-08-03T19:13:22.4291769Z
72.207.33.64,4145,socks4,no,elite,US,United States,San Diego,Cox Communications,AS22773 Cox Communications Inc.,854,172,100,260,2026-08-03T19:14:19.6013990Z,2026-08-03T19:14:19.6013990Z
181.39.25.196,8118,http,yes,elite,EC,Ecuador,Quito,Clientes Quito,AS27947 Telconet S.A,854,179,100,260,2026-08-03T19:13:20.1024811Z,2026-08-03T19:13:20.1024811Z
98.188.47.132,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,855,164,100,259,2026-08-03T19:13:20.0889326Z,2026-08-03T19:13:20.0889326Z
72.195.34.41,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,858,163,100,259,2026-08-03T19:13:20.0892645Z,2026-08-03T19:13:20.0892645Z
72.195.34.58,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,859,185,99.6,259,2026-08-03T19:13:38.9760572Z,2026-08-03T19:13:38.9760572Z
72.205.0.93,4145,socks4,no,elite,US,United States,Herndon,Cox Communications,AS22773 Cox Communications Inc.,859,168,100,260,2026-08-03T19:13:20.0979063Z,2026-08-03T19:13:20.0979063Z
98.178.72.21,10919,socks4,no,elite,US,United States,Tulsa,Cox Communications,AS22773 Cox Communications Inc.,859,182,99.6,260,2026-08-03T19:13:27.5233877Z,2026-08-03T19:13:27.5233877Z
184.181.217.194,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,862,166,100,260,2026-08-03T19:14:19.6040445Z,2026-08-03T19:14:19.6040445Z
58.254.153.146,17981,http,yes,elite,CN,China,Guangzhou,Shanghaiwangsukejifazhanyouxian,AS4134 CHINANET BACKBONE,863,158,100,260,2026-08-03T19:13:38.9535941Z,2026-08-03T19:13:38.9535941Z
72.195.101.99,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,863,167,99.6,259,2026-08-03T19:13:20.0996976Z,2026-08-03T19:13:20.0996976Z
72.206.74.126,4145,socks4,no,elite,US,United States,Fairfax,Amalga Systems Inc.,AS22773 Cox Communications Inc.,864,171,100,260,2026-08-03T19:14:19.6103909Z,2026-08-03T19:14:19.6103909Z
184.178.172.18,15280,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,864,180,100,260,2026-08-03T19:14:19.6206740Z,2026-08-03T19:14:19.6206740Z
72.195.34.35,27360,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,866,168,99.6,260,2026-08-03T19:13:20.4436936Z,2026-08-03T19:13:20.4436936Z
174.75.211.193,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,867,167,100,260,2026-08-03T19:14:19.6106161Z,2026-08-03T19:14:19.6106161Z
184.178.172.11,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc.,AS22773 Cox Communications Inc.,867,170,100,259,2026-08-03T19:13:28.4656491Z,2026-08-03T19:13:28.4656491Z
219.65.73.81,80,http,no,anonymous,IN,India,Kolkata,Reliance Jio Infocomm Limited,AS55836 Reliance Jio Infocomm Limited,867,160,98.9,261,2026-08-03T19:13:20.0978225Z,2026-08-03T19:13:20.0978225Z
68.1.210.189,4145,socks4,no,elite,US,United States,San Diego,Cox Communications,AS22773 Cox Communications Inc.,869,171,99.6,259,2026-08-03T19:13:20.1090965Z,2026-08-03T19:13:20.1090965Z
184.181.217.220,4145,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,869,170,100,260,2026-08-03T19:14:20.3458539Z,2026-08-03T19:14:20.3458539Z
98.181.137.80,4145,socks4,no,elite,US,United States,Henderson,Cox Communications Inc.,AS22773 Cox Communications Inc.,870,185,99.6,260,2026-08-03T19:13:38.9882277Z,2026-08-03T19:13:38.9882277Z
72.223.188.92,4145,socks4,no,elite,US,United States,Chicago,Cox Communications Inc.,AS22773 Cox Communications Inc.,872,166,100,259,2026-08-03T19:13:27.5199704Z,2026-08-03T19:13:27.5199704Z
98.170.57.241,4145,socks4,no,elite,US,United States,Atlanta,Cox Communications,AS22773 Cox Communications Inc.,872,172,100,260,2026-08-03T19:14:20.3508457Z,2026-08-03T19:14:20.3508457Z
70.166.167.55,57745,socks4,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,873,177,100,260,2026-08-03T19:14:19.6273749Z,2026-08-03T19:14:19.6273749Z
72.195.34.60,27391,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,874,172,100,260,2026-08-03T19:14:19.6226618Z,2026-08-03T19:14:19.6226618Z
72.207.109.5,4145,socks4,no,elite,US,United States,Dallas,Cox Communications,AS22773 Cox Communications Inc.,874,170,100,260,2026-08-03T19:14:19.6203745Z,2026-08-03T19:14:19.6203745Z
98.181.137.83,4145,socks4,no,elite,US,United States,Henderson,Cox Communications Inc.,AS22773 Cox Communications Inc.,875,176,99.6,261,2026-08-03T19:15:37.7885441Z,2026-08-03T19:15:37.7885441Z
24.249.199.4,4145,socks4,no,elite,US,United States,El Cajon,Cox Communications,AS22773 Cox Communications Inc.,876,170,99.6,260,2026-08-03T19:13:22.4538266Z,2026-08-03T19:13:22.4538266Z
72.195.34.59,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,880,168,99.6,259,2026-08-03T19:13:20.4577841Z,2026-08-03T19:13:20.4577841Z
72.205.0.67,4145,socks4,no,elite,US,United States,Herndon,Cox Communications,AS22773 Cox Communications Inc.,883,175,100,259,2026-08-03T19:13:27.5424214Z,2026-08-03T19:13:27.5424214Z
98.191.0.37,4145,socks4,no,elite,US,United States,Roanoke,Cox Communications Inc,AS22773 Cox Communications Inc.,883,168,100,259,2026-08-03T19:13:27.5351248Z,2026-08-03T19:13:27.5351248Z
72.195.114.169,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,887,178,100,260,2026-08-03T19:14:19.6411463Z,2026-08-03T19:14:19.6411463Z
218.77.183.214,5224,http,no,transparent,CN,China,Haikou,Hainan TELECOM,AS4134 CHINANET BACKBONE,892,203,100,259,2026-08-03T19:13:20.5083495Z,2026-08-03T19:13:20.5083495Z
212.77.75.25,1088,socks5,yes,elite,IT,Italy,Empoli,Leonet SRL,AS15691 UAN COMPANY S.R.L.,893,22,93.7,269,2026-08-03T19:13:19.9826688Z,2026-08-03T19:13:19.9826688Z
98.170.57.249,4145,socks4,no,elite,US,United States,Atlanta,Cox Communications,AS22773 Cox Communications Inc.,894,176,100,260,2026-08-03T19:14:19.6467736Z,2026-08-03T19:14:19.6467736Z
72.195.34.42,4145,socks4,no,elite,US,United States,Irvine,Cox Communications,AS22773 Cox Communications Inc.,895,171,100,260,2026-08-03T19:14:19.6439487Z,2026-08-03T19:14:19.6439487Z
104.37.135.145,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,907,199,99.2,260,2026-08-03T19:13:20.1760611Z,2026-08-03T19:13:20.1760611Z
72.37.216.68,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,908,205,98.8,257,2026-08-03T19:13:20.1816427Z,2026-08-03T19:13:20.1816427Z
68.1.210.163,4145,socks4,no,elite,US,United States,San Diego,Cox Communications,AS22773 Cox Communications Inc.,909,168,100,260,2026-08-03T19:14:16.7729399Z,2026-08-03T19:14:16.7729399Z
142.54.239.1,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,909,199,98.8,260,2026-08-03T19:13:20.1776962Z,2026-08-03T19:13:20.1776962Z
122.246.3.210,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",914,239,99.6,260,2026-08-03T19:13:22.5609926Z,2026-08-03T19:13:22.5609926Z
142.54.229.249,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,919,185,99.6,260,2026-08-03T19:15:26.0441943Z,2026-08-03T19:15:26.0441943Z
49.0.87.62,1080,socks4,no,elite,TH,Thailand,Bangkok,AIS-Fibre,AS133481 AIS Fibre,920,183,33.3,15,2026-08-03T19:11:50.2546353Z,2026-08-03T19:11:50.2546353Z
162.253.68.97,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,925,209,98.8,257,2026-08-03T19:13:20.2006480Z,2026-08-03T19:13:20.2006480Z
106.44.155.90,2222,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shannxi Province Network,AS4837 CHINA UNICOM China169 Backbone,935,163,81.8,77,2026-08-03T19:15:00.4187819Z,2026-08-03T19:15:00.4187819Z
142.54.235.9,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,935,189,98.5,261,2026-08-03T19:15:26.0648506Z,2026-08-03T19:15:26.0648506Z
45.146.163.31,80,http,no,elite,JP,Japan,Tokyo,IPXO,AS38136 Akari Networks,936,233,99.6,259,2026-08-03T19:13:20.2379086Z,2026-08-03T19:13:20.2379086Z
68.71.243.14,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,936,190,100,260,2026-08-03T19:13:59.6975438Z,2026-08-03T19:13:59.6975438Z
68.71.254.6,4145,socks4,no,elite,US,United States,Beverly Hills,"Zerolag Communications, Inc",AS46562 Performive LLC,940,210,99.6,260,2026-08-03T19:13:20.2193133Z,2026-08-03T19:13:20.2193133Z
68.71.252.38,4145,socks4,no,elite,US,United States,Santa Monica,"Nami Media, Inc",AS46562 Performive LLC,945,189,99.2,260,2026-08-03T19:15:26.0749594Z,2026-08-03T19:15:26.0749594Z
107.181.161.81,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,949,199,98.4,258,2026-08-03T19:13:20.2169721Z,2026-08-03T19:13:20.2169721Z
142.54.226.214,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,949,204,98.9,261,2026-08-03T19:13:20.2223923Z,2026-08-03T19:13:20.2223923Z
104.200.152.30,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C.,AS46562 Performive LLC,953,204,99.6,259,2026-08-03T19:13:20.2255037Z,2026-08-03T19:13:20.2255037Z
72.37.217.3,4145,socks4,no,elite,US,United States,Syracuse,I Am Responding,AS46562 Performive LLC,958,199,99.6,260,2026-08-03T19:14:19.7338428Z,2026-08-03T19:14:19.7338428Z
68.71.249.153,48606,socks4,no,elite,US,United States,Los Angeles,Family Guy Online,AS46562 Performive LLC,962,203,99.6,260,2026-08-03T19:14:19.7411803Z,2026-08-03T19:14:19.7411803Z
192.111.134.10,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C.,AS46562 Performive LLC,965,211,98.5,262,2026-08-03T19:13:20.2455772Z,2026-08-03T19:13:20.2455772Z
27.34.242.98,80,http,no,anonymous,IN,India,Bengaluru,BM Networks WAN,"AS45648 Bell Teleservices India Pvt Ltd., ISP having own OFC network in Bangalore, India.",967,175,100,260,2026-08-03T19:13:59.7138098Z,2026-08-03T19:13:59.7138098Z
206.220.175.2,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions,AS46562 Performive LLC,969,185,99.6,260,2026-08-03T19:15:26.0947640Z,2026-08-03T19:15:26.0947640Z
163.192.14.135,50161,socks5,yes,elite,US,United States,San Jose,Oracle Cloud Infrastructure (us-sanjose-1),AS31898 Oracle Corporation,976,1221,63.5,148,2026-08-03T19:15:38.9357639Z,2026-08-03T19:15:38.9357639Z
192.252.209.158,4145,socks5,no,elite,US,United States,Atlanta,Performive LLC,AS46562 Performive LLC,978,152,99.6,260,2026-08-03T19:15:32.7943914Z,2026-08-03T19:15:32.7943914Z
199.187.210.54,4145,socks4,no,elite,US,United States,Los Angeles,Total Server Solutions L.L.C,AS46562 Performive LLC,978,203,100,260,2026-08-03T19:14:19.7582605Z,2026-08-03T19:14:19.7582605Z
97.74.87.226,80,http,no,elite,US,United States,New York,"GoDaddy.com, LLC","AS26496 GoDaddy.com, LLC",982,239,99.6,260,2026-08-03T19:13:20.2885231Z,2026-08-03T19:13:20.2885231Z
199.102.105.242,4145,socks4,no,elite,US,United States,Beverly Hills,ZeroLag Communications,AS46562 Performive LLC,985,194,98.1,261,2026-08-03T19:15:26.1195893Z,2026-08-03T19:15:26.1195893Z
203.99.240.182,80,http,no,elite,JP,Japan,Minato,ITOCHU Techno-Solutions Corporation,AS24270 ITOCHU Techno-Solutions Corporation,988,491,100,259,2026-08-03T19:13:28.9069393Z,2026-08-03T19:13:28.9069393Z
192.252.220.92,17328,socks4,no,elite,US,United States,Paramount,Total Server Solutions L.L.C,AS46562 Performive LLC,989,190,99.2,260,2026-08-03T19:15:26.1194897Z,2026-08-03T19:15:26.1194897Z
47.243.92.199,3128,http,no,transparent,HK,Hong Kong,Hong Kong,Alibaba Cloud - HK,"AS45102 Alibaba (US) Technology Co., Ltd.",991,251,99.2,260,2026-08-03T19:13:20.6547504Z,2026-08-03T19:13:20.6547504Z
112.198.22.122,80,http,no,elite,PH,Philippines,Taguig,Globe Telecom,AS4775 Globe Telecoms,996,198,72.6,157,2026-08-03T19:15:26.1334294Z,2026-08-03T19:15:26.1334294Z
68.71.247.130,4145,socks4,no,elite,US,United States,Los Angeles,Wonderwall.com,AS46562 Performive LLC,997,185,99.6,260,2026-08-03T19:15:26.1222466Z,2026-08-03T19:15:26.1222466Z
176.111.37.5,39811,http,yes,transparent,UA,Ukraine,Dobropol'ye,Cogento Backbone Limited,AS214743 Cogento Backbone Limited,1000,27,100,260,2026-08-03T19:13:20.4407118Z,2026-08-03T19:13:20.4407118Z
210.177.178.148,80,http,no,elite,HK,Hong Kong,Yuen Long,Oriental Press Group Ltd,AS4760 HKT Limited,1002,214,79.2,168,2026-08-03T19:15:26.1566039Z,2026-08-03T19:15:26.1566039Z
103.149.75.82,1080,socks4,yes,elite,BD,Bangladesh,Dhaka,Amader,AS63969 Race Online Limited,1003,199,89.1,257,2026-08-03T19:13:27.6843614Z,2026-08-03T19:13:27.6843614Z
142.54.237.34,4145,socks4,no,elite,US,United States,Los Angeles,Performive LLC,AS46562 Performive LLC,1005,185,98.8,260,2026-08-03T19:15:26.1298953Z,2026-08-03T19:15:26.1298953Z
41.184.92.220,80,http,no,anonymous,NG,Nigeria,Lagos,Inq. Digital Nigeria,AS16284 Inq. Digital Nigeria,1006,127,85.5,207,2026-08-03T19:13:20.2021394Z,2026-08-03T19:13:20.2021394Z
103.195.191.39,10800,socks5,yes,elite,SG,Singapore,Singapore,Dromatics Systems Pte Ltd,AS134677 Dromatics Systems Pte Ltd,1006,165,93.2,266,2026-08-03T19:15:37.9083112Z,2026-08-03T19:15:37.9083112Z
144.24.47.42,1080,socks5,yes,elite,US,United States,Phoenix,Oracle Cloud Infrastructure (us-phoenix-1),AS31898 Oracle Corporation,1010,2247,80.6,216,2026-08-03T19:13:22.6528940Z,2026-08-03T19:13:22.6528940Z
123.138.24.113,9480,http,yes,elite,CN,China,Xi'an,CNC Group CHINA169 Shanni Province Network,AS4837 CHINA UNICOM China169 Backbone,1015,222,98.5,261,2026-08-03T19:13:28.6646623Z,2026-08-03T19:13:28.6646623Z
188.243.127.6,1080,socks4,no,elite,,,,,,1018,182,33.3,3,2026-08-03T19:15:39.0942120Z,2026-08-03T19:15:39.0942120Z
45.43.63.37,10808,socks5,yes,elite,SG,Singapore,Singapore,UCLOUD,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,1019,161,92.9,254,2026-08-03T19:13:20.2487067Z,2026-08-03T19:13:20.2487067Z
114.94.148.37,18080,http,no,elite,JP,Japan,Minamishinagawa,Ipxo,AS10111 Zeofast Network,1020,287,100,249,2026-08-03T19:14:11.3261258Z,2026-08-03T19:14:11.3261258Z
184.181.217.210,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications,AS22773 Cox Communications Inc.,1021,171,99.6,260,2026-08-03T19:13:20.6019329Z,2026-08-03T19:13:20.6019329Z
